,orig.ident,nCount_RNA,nFeature_RNA,bc_wells,sample,species,gene_count,tscp_count,mread_count,bc1_well,bc2_well,bc3_well,bc1_wind,bc2_wind,bc3_wind,n_genes,n_genes_by_counts,log1p_n_genes_by_counts,total_counts,log1p_total_counts,total_counts_mt,log1p_total_counts_mt,pct_counts_mt,total_counts_ribo,log1p_total_counts_ribo,pct_counts_ribo,doublet_scores,predicted_doublets,doublet_info,n_counts,leiden_1.0,leiden_0.1,leiden_0.3,leiden_0.8,leiden_1.2,leiden_10.0,region_annotation
09_58_40__s1,8,4937.0,1825,09_58_40__s1,all-well,xenopus,1825,4937,12980,A9,E10,D4,9,58,40,1825,1825,7.509883061154913,4937.0,8.504715669905124,0.0,0.0,0.0,15.0,2.772588722239781,0.30382823577071094,0.04716981132075471,False,False,4937.0,4,2,2,8,8,57,Ventral Inner Mesoderm
09_58_49__s1,8,9147.0,2352,09_58_49__s1,all-well,xenopus,2352,9147,23955,A9,E10,E1,9,58,49,2352,2352,7.763446388727362,9147.0,9.121290555142672,1.0,0.6931471805599453,0.010932546190007653,26.0,3.295836866004329,0.284246200940199,0.05868680999418941,False,False,9147.0,2,2,2,5,3,42,Dorsal Inner Endoderm
09_58_78__s1,8,4244.0,1790,09_58_78__s1,all-well,xenopus,1790,4244,11191,A9,E10,G6,9,58,78,1790,1790,7.490529402060711,4244.0,8.353497098745448,0.0,0.0,0.0,25.0,3.258096538021482,0.589066918001885,0.01983663943990665,False,False,4244.0,6,1,1,6,5,68,Outer Neuroectoderm
09_58_86__s1,8,2402.0,1241,09_58_86__s1,all-well,xenopus,1241,2402,6446,A9,E10,H2,9,58,86,1241,1241,7.124478262493424,2402.0,7.784473235736469,0.0,0.0,0.0,3.0,1.3862943611198906,0.12489592006661115,0.020890815924320065,False,False,2402.0,5,0,0,1,1,12,Neural Plate Border
09_59_38__s1,8,2429.0,1293,09_59_38__s1,all-well,xenopus,1293,2429,6283,A9,E11,D2,9,59,38,1293,1293,7.165493475060845,2429.0,7.795646536334594,0.0,0.0,0.0,11.0,2.4849066497880004,0.4528612597776863,0.012738853503184714,False,False,2429.0,6,1,1,6,5,68,Outer Neuroectoderm
09_59_50__s1,8,4232.0,1767,09_59_50__s1,all-well,xenopus,1767,4232,11585,A9,E11,E2,9,59,50,1767,1767,7.477604243197589,4232.0,8.350666240520924,0.0,0.0,0.0,12.0,2.5649493574615367,0.28355387523629494,0.07156673114119923,False,False,4232.0,13,0,3,4,4,78,Dorsal Inner Mesoderm
09_59_57__s1,8,3513.0,1515,09_59_57__s1,all-well,xenopus,1515,3513,9319,A9,E11,E9,9,59,57,1515,1515,7.323830566202317,3513.0,8.164510268747042,0.0,0.0,0.0,8.0,2.1972245773362196,0.2277255906632508,0.02540608079966681,False,False,3513.0,12,3,4,11,13,16,Unidentified Cluster
09_59_61__s1,8,2741.0,1343,09_59_61__s1,all-well,xenopus,1343,2741,7304,A9,E11,F1,9,59,61,1343,1343,7.203405521083095,2741.0,7.91644286012226,0.0,0.0,0.0,10.0,2.3978952727983707,0.36483035388544327,0.040947212629501725,False,False,2741.0,6,1,1,6,5,24,Outer Epidermis
09_60_13__s1,8,3111.0,1452,09_60_13__s1,all-well,xenopus,1452,3111,8419,A9,E12,B1,9,60,13,1452,1452,7.2813856635702825,3111.0,8.043020885298283,0.0,0.0,0.0,8.0,2.1972245773362196,0.25715204114432655,0.0775455158462576,False,False,3111.0,0,0,0,1,1,40,Inner Neuroectoderm
09_60_39__s1,8,5326.0,2002,09_60_39__s1,all-well,xenopus,2002,5326,14584,A9,E12,D3,9,60,39,2002,2002,7.602401335665818,5326.0,8.580543506917,1.0,0.6931471805599453,0.01877581674802854,29.0,3.4011973816621555,0.5444986856928277,0.03394495412844037,False,False,5326.0,6,1,1,6,5,70,Outer Epidermis
09_60_42__s1,8,4732.0,1873,09_60_42__s1,all-well,xenopus,1873,4732,12611,A9,E12,D6,9,60,42,1873,1873,7.535830462798367,4732.0,8.462314529906248,1.0,0.6931471805599453,0.021132713440405747,32.0,3.4965075614664802,0.6762468300929839,0.02979842243645925,False,False,4732.0,1,0,0,3,9,28,Inner Epidermis
09_61_25__s1,8,2907.0,1390,09_61_25__s1,all-well,xenopus,1390,2907,7944,A9,F1,C1,9,61,25,1390,1390,7.237778191923443,2907.0,7.97522083865341,2.0,1.0986122886681098,0.06879944960440317,9.0,2.302585092994046,0.30959752321981426,0.0346740638002774,False,False,2907.0,8,2,2,4,7,60,Ventral Inner Mesoderm
09_61_33__s1,8,4537.0,1724,09_61_33__s1,all-well,xenopus,1724,4537,12171,A9,F1,C9,9,61,33,1724,1724,7.45298232946546,4537.0,8.420241665339788,1.0,0.6931471805599453,0.02204099625303064,12.0,2.5649493574615367,0.26449195503636763,0.008678237650200269,False,False,4537.0,3,1,1,0,2,39,Outer Epidermis
09_62_07__s1,8,2364.0,1290,09_62_07__s1,all-well,xenopus,1290,2364,6347,A9,F2,A7,9,62,7,1290,1290,7.1631723908466425,2364.0,7.768533300926033,2.0,1.0986122886681098,0.08460236886632826,15.0,2.772588722239781,0.6345177664974619,0.16464088397790055,False,False,2364.0,14,3,6,12,16,14,Unidentified Cluster
09_62_14__s1,8,4950.0,1943,09_62_14__s1,all-well,xenopus,1943,4950,13732,A9,F2,B2,9,62,14,1943,1943,7.572502985020384,4950.0,8.507344855361422,0.0,0.0,0.0,15.0,2.772588722239781,0.30303030303030304,0.06609017912291537,False,False,4950.0,1,0,0,3,9,74,Neural Plate Border
09_62_23__s1,8,2719.0,1323,09_62_23__s1,all-well,xenopus,1323,2719,7188,A9,F2,B11,9,62,23,1323,1323,7.188412736496954,2719.0,7.908387159290043,0.0,0.0,0.0,16.0,2.833213344056216,0.5884516366311144,0.012738853503184714,False,False,2719.0,6,1,1,6,5,0,Outer Epidermis
09_62_39__s1,8,8261.0,2543,09_62_39__s1,all-well,xenopus,2543,8261,21972,A9,F2,D3,9,62,39,2543,2543,7.841492924460013,8261.0,9.01942196795671,1.0,0.6931471805599453,0.01210507202517855,42.0,3.7612001156935624,0.5084130250574991,0.06741573033707866,False,False,8261.0,3,1,1,0,2,70,Outer Epidermis
09_62_43__s1,8,4872.0,2006,09_62_43__s1,all-well,xenopus,2006,4872,12929,A9,F2,D7,9,62,43,2006,2006,7.604396348796338,4872.0,8.491465042843506,1.0,0.6931471805599453,0.020525451559934318,22.0,3.1354942159291497,0.45155993431855496,0.1235347159603246,False,False,4872.0,5,0,0,1,1,40,Neural Plate Border
09_62_65__s1,8,5905.0,1919,09_62_65__s1,all-well,xenopus,1919,5905,16227,A9,F2,F5,9,62,65,1919,1919,7.560080465021827,5905.0,8.683724062303869,0.0,0.0,0.0,24.0,3.2188758248682006,0.40643522438611346,0.031138790035587186,False,False,5905.0,2,2,2,5,3,47,Dorsal Inner Mesoderm
09_62_74__s1,8,3578.0,1557,09_62_74__s1,all-well,xenopus,1557,3578,9698,A9,F2,G2,9,62,74,1557,1557,7.351158226430694,3578.0,8.182838710766026,0.0,0.0,0.0,13.0,2.6390573296152584,0.3633314700950252,0.0824022346368715,False,False,3578.0,4,2,2,4,4,21,Ventral Inner Mesoderm
09_62_75__s1,8,2687.0,1221,09_62_75__s1,all-well,xenopus,1221,2687,7267,A9,F2,G3,9,62,75,1221,1221,7.108244139731541,2687.0,7.89655270164304,0.0,0.0,0.0,15.0,2.772588722239781,0.5582433941198363,0.037708830548926014,False,False,2687.0,8,2,2,7,7,60,Dorsal Inner Mesoderm
09_62_79__s1,8,2917.0,1464,09_62_79__s1,all-well,xenopus,1464,2917,7953,A9,F2,G7,9,62,79,1464,1464,7.289610521451167,2917.0,7.978653729082731,1.0,0.6931471805599453,0.03428179636612959,18.0,2.9444389791664403,0.6170723345903325,0.0701530612244898,False,False,2917.0,8,2,2,7,7,60,Ventral Inner Mesoderm
09_62_84__s1,8,3113.0,1516,09_62_84__s1,all-well,xenopus,1516,3113,8549,A9,F2,G12,9,62,84,1516,1516,7.324489979348532,3113.0,8.043663352393944,0.0,0.0,0.0,8.0,2.1972245773362196,0.256986829424992,0.10142630744849446,False,False,3113.0,13,0,3,4,4,18,Dorsal Inner Mesoderm
09_62_87__s1,8,6208.0,2172,09_62_87__s1,all-well,xenopus,2172,6208,16889,A9,F2,H3,9,62,87,2172,2172,7.6838639802564295,6208.0,8.733755131364893,0.0,0.0,0.0,33.0,3.5263605246161616,0.5315721649484536,0.030463576158940395,False,False,6208.0,4,2,2,8,8,53,Ventral Inner Endoderm
09_63_08__s1,8,3377.0,1640,09_63_08__s1,all-well,xenopus,1640,3377,8808,A9,F3,A8,9,63,8,1640,1640,7.403061091090091,3377.0,8.125039097367745,1.0,0.6931471805599453,0.029612081729345572,20.0,3.044522437723423,0.5922416345869115,0.031138790035587186,False,False,3377.0,1,0,0,3,11,33,Neural Plate Border
09_63_15__s1,8,5824.0,2042,09_63_15__s1,all-well,xenopus,2042,5824,15585,A9,F3,B3,9,63,15,2042,2042,7.622174594817622,5824.0,8.669914278433902,1.0,0.6931471805599453,0.017170329670329672,23.0,3.1780538303479458,0.3949175824175824,0.06609017912291537,False,False,5824.0,12,3,4,11,13,16,Unidentified Cluster
09_63_25__s1,8,6849.0,2162,09_63_25__s1,all-well,xenopus,2162,6849,18254,A9,F3,C1,9,63,25,2162,2162,7.679251425953058,6849.0,8.83200393125627,1.0,0.6931471805599453,0.014600671630895021,15.0,2.772588722239781,0.2190100744634253,0.052111903455842025,False,False,6849.0,11,1,1,0,12,62,Outer Neuroectoderm
09_63_31__s1,8,1785.0,1048,09_63_31__s1,all-well,xenopus,1048,1785,4779,A9,F3,C7,9,63,31,1048,1048,6.955592608396297,1785.0,7.487733761436444,0.0,0.0,0.0,11.0,2.4849066497880004,0.6162464985994398,0.07912687585266029,False,False,1785.0,1,0,0,3,11,32,Neural Plate Border
09_63_37__s1,8,5840.0,2085,09_63_37__s1,all-well,xenopus,2085,5840,15546,A9,F3,D1,9,63,37,2085,2085,7.643003635560718,5840.0,8.67265729404031,0.0,0.0,0.0,15.0,2.772588722239781,0.2568493150684931,0.032520325203252036,False,False,5840.0,0,0,0,2,0,1,Inner Epidermis
09_63_42__s1,8,3408.0,1509,09_63_42__s1,all-well,xenopus,1509,3408,9313,A9,F3,D6,9,63,42,1509,1509,7.31986492980897,3408.0,8.134174272137903,1.0,0.6931471805599453,0.029342723004694836,7.0,2.0794415416798357,0.20539906103286387,0.037708830548926014,False,False,3408.0,4,2,2,8,8,53,Ventral Inner Endoderm
09_63_80__s1,8,3981.0,1502,09_63_80__s1,all-well,xenopus,1502,3981,10708,A9,F3,G8,9,63,80,1502,1502,7.315218389752975,3981.0,8.289539484624141,1.0,0.6931471805599453,0.025119316754584273,14.0,2.70805020110221,0.35167043456417985,0.07448912326961109,False,False,3981.0,12,3,4,11,13,73,Unidentified Cluster
09_63_82__s1,8,4683.0,1732,09_63_82__s1,all-well,xenopus,1732,4683,12532,A9,F3,G10,9,63,82,1732,1732,7.457609289715606,4683.0,8.451907724717607,1.0,0.6931471805599453,0.021353833013025837,18.0,2.9444389791664403,0.38436899423446513,0.04352226720647773,False,False,4683.0,10,1,5,10,14,51,Outer Neuroectoderm
09_64_10__s1,8,6710.0,2366,09_64_10__s1,all-well,xenopus,2366,6710,17904,A9,F4,A10,9,64,10,2366,2366,7.769378609513984,6710.0,8.811503250158239,1.0,0.6931471805599453,0.014903129657228018,28.0,3.367295829986474,0.4172876304023845,0.05641025641025642,False,False,6710.0,0,0,0,2,0,65,Inner Epidermis
09_64_65__s1,8,6374.0,2194,09_64_65__s1,all-well,xenopus,2194,6374,17539,A9,F4,F5,9,64,65,2194,2194,7.693937325509272,6374.0,8.760139370026627,1.0,0.6931471805599453,0.015688735487919672,33.0,3.5263605246161616,0.5177282711013492,0.07448912326961109,False,False,6374.0,0,0,0,2,0,75,Inner Neuroectoderm
09_65_02__s1,8,2770.0,1354,09_65_02__s1,all-well,xenopus,1354,2770,7651,A9,F5,A2,9,65,2,1354,1354,7.2115567333138015,2770.0,7.9269635448629785,0.0,0.0,0.0,13.0,2.6390573296152584,0.4693140794223827,0.04909284951974387,False,False,2770.0,9,0,3,9,10,3,Inner Neuroectoderm
09_65_09__s1,8,3671.0,1503,09_65_09__s1,all-well,xenopus,1503,3671,10309,A9,F5,A9,9,65,9,1503,1503,7.315883504509785,3671.0,8.20849175174038,0.0,0.0,0.0,14.0,2.70805020110221,0.3813674748025061,0.06105512744516893,False,False,3671.0,2,2,2,5,3,49,Dorsal Inner Endoderm
09_65_11__s1,8,6382.0,2103,09_65_11__s1,all-well,xenopus,2103,6382,17578,A9,F5,A11,9,65,11,2103,2103,7.651595573857601,6382.0,8.761393485256058,0.0,0.0,0.0,36.0,3.6109179126442243,0.5640864932623002,0.028497409326424864,False,False,6382.0,2,2,2,5,3,85,Dorsal Inner Endoderm
09_65_45__s1,8,5951.0,2042,09_65_45__s1,all-well,xenopus,2042,5951,16605,A9,F5,D9,9,65,45,2042,2042,7.622174594817622,5951.0,8.691482576512929,0.0,0.0,0.0,29.0,3.4011973816621555,0.487313056629138,0.06227544910179641,False,False,5951.0,4,2,2,4,4,21,Ventral Inner Mesoderm
09_65_59__s1,8,3888.0,1544,09_65_59__s1,all-well,xenopus,1544,3888,10048,A9,F5,E11,9,65,59,1544,1544,7.3427791893318455,3888.0,8.265907334155747,0.0,0.0,0.0,15.0,2.772588722239781,0.38580246913580246,0.09722222222222224,False,False,3888.0,10,1,5,10,14,44,Dorsal Outer Mesoderm
09_65_62__s1,8,4942.0,1649,09_65_62__s1,all-well,xenopus,1649,4942,13553,A9,F5,F2,9,65,62,1649,1649,7.408530566894626,4942.0,8.505727713306959,2.0,1.0986122886681098,0.04046944556859571,16.0,2.833213344056216,0.3237555645487657,0.0384985563041386,False,False,4942.0,2,2,2,5,3,42,Dorsal Inner Endoderm
09_65_72__s1,8,4781.0,1924,09_65_72__s1,all-well,xenopus,1924,4781,13530,A9,F5,F12,9,65,72,1924,1924,7.562681246721884,4781.0,8.47261414801827,0.0,0.0,0.0,14.0,2.70805020110221,0.29282576866764276,0.0824022346368715,False,False,4781.0,9,0,3,9,10,31,Inner Neuroectoderm
09_65_92__s1,8,4911.0,1842,09_65_92__s1,all-well,xenopus,1842,4911,13559,A9,F5,H8,9,65,92,1842,1842,7.519149957669823,4911.0,8.499436469826978,0.0,0.0,0.0,14.0,2.70805020110221,0.285074322948483,0.06105512744516893,False,False,4911.0,3,1,1,0,2,70,Outer Epidermis
09_66_04__s1,8,2035.0,1157,09_66_04__s1,all-well,xenopus,1157,2035,5655,A9,F6,A4,9,66,4,1157,1157,7.05444965813294,2035.0,7.618742377670413,0.0,0.0,0.0,23.0,3.1780538303479458,1.1302211302211302,0.01780977643046609,False,False,2035.0,1,0,0,3,11,33,Inner Epidermis
09_66_08__s1,8,5581.0,1991,09_66_08__s1,all-well,xenopus,1991,5581,15566,A9,F6,A8,9,66,8,1991,1991,7.596894438144544,5581.0,8.627302414096267,0.0,0.0,0.0,11.0,2.4849066497880004,0.19709729439168605,0.029143105698129616,False,False,5581.0,3,1,1,0,2,39,Outer Epidermis
09_66_18__s1,8,8278.0,2540,09_66_18__s1,all-well,xenopus,2540,8278,23067,A9,F6,B6,9,66,18,2540,2540,7.840312983320164,8278.0,9.021477467138807,0.0,0.0,0.0,36.0,3.6109179126442243,0.4348876540227108,0.054220234768026836,False,False,8278.0,0,0,0,2,0,65,Inner Epidermis
09_66_30__s1,8,3047.0,1382,09_66_30__s1,all-well,xenopus,1382,3047,8334,A9,F6,C6,9,66,30,1382,1382,7.232010331664759,3047.0,8.022240916806537,2.0,1.0986122886681098,0.06563833278634722,10.0,2.3978952727983707,0.32819166393173616,0.04716981132075471,False,False,3047.0,8,2,2,7,7,34,Ventral Inner Mesoderm
09_66_80__s1,8,4265.0,1629,09_66_80__s1,all-well,xenopus,1629,4265,11895,A9,F6,G8,9,66,80,1629,1629,7.396335293800808,4265.0,8.358431899031295,0.0,0.0,0.0,9.0,2.302585092994046,0.21101992966002345,0.02979842243645925,False,False,4265.0,4,2,2,8,8,71,Ventral Inner Endoderm
09_66_82__s1,8,2522.0,1358,09_66_82__s1,all-well,xenopus,1358,2522,7224,A9,F6,G10,9,66,82,1358,1358,7.214504414151143,2522.0,7.833203948641057,0.0,0.0,0.0,10.0,2.3978952727983707,0.3965107057890563,0.06105512744516893,False,False,2522.0,7,0,0,1,6,50,Inner Neuroectoderm
09_66_90__s1,8,4815.0,1821,09_66_90__s1,all-well,xenopus,1821,4815,13061,A9,F6,H6,9,66,90,1821,1821,7.507690077819904,4815.0,8.479698986988657,0.0,0.0,0.0,16.0,2.833213344056216,0.3322949117341641,0.024813895781637715,False,False,4815.0,10,1,1,0,15,9,Outer Neuroectoderm
09_67_10__s1,8,5836.0,2089,09_67_10__s1,all-well,xenopus,2089,5836,15414,A9,F7,A10,9,67,10,2089,2089,7.644919344958857,5836.0,8.671972245203792,0.0,0.0,0.0,23.0,3.1780538303479458,0.39410555174777245,0.033227127901684125,False,False,5836.0,6,1,1,6,5,70,Outer Epidermis
09_67_16__s1,8,2967.0,1473,09_67_16__s1,all-well,xenopus,1473,2967,7844,A9,F7,B4,9,67,16,1473,1473,7.295735072749282,2967.0,7.995643604287271,0.0,0.0,0.0,15.0,2.772588722239781,0.5055611729019212,0.0775455158462576,False,False,2967.0,7,0,0,1,6,58,Inner Neuroectoderm
09_67_32__s1,8,2516.0,1245,09_67_32__s1,all-well,xenopus,1245,2516,6973,A9,F7,C8,9,67,32,1245,1245,7.1276936993473985,2516.0,7.830822995135316,0.0,0.0,0.0,10.0,2.3978952727983707,0.39745627980922094,0.0145032632342277,False,False,2516.0,6,1,1,6,5,19,Outer Epidermis
09_68_03__s1,8,4239.0,1781,09_68_03__s1,all-well,xenopus,1781,4239,11701,A9,F8,A3,9,68,3,1781,1781,7.485491608030754,4239.0,8.352318548226004,0.0,0.0,0.0,23.0,3.1780538303479458,0.5425807973578675,0.16052060737527118,False,False,4239.0,7,0,0,1,6,58,Inner Neuroectoderm
09_68_10__s1,8,3688.0,1610,09_68_10__s1,all-well,xenopus,1610,3688,9730,A9,F8,A10,9,68,10,1610,1610,7.384610383176974,3688.0,8.213110697596676,1.0,0.6931471805599453,0.027114967462039046,17.0,2.8903717578961645,0.46095444685466375,0.0701530612244898,False,False,3688.0,9,0,3,9,10,31,Inner Neuroectoderm
09_68_29__s1,8,2889.0,1366,09_68_29__s1,all-well,xenopus,1366,2889,7587,A9,F8,C5,9,68,29,1366,1366,7.220373836723949,2889.0,7.969011781106478,0.0,0.0,0.0,13.0,2.6390573296152584,0.4499826929733472,0.0444104134762634,False,False,2889.0,8,0,3,7,7,63,Inner Neuroectoderm
09_68_46__s1,8,2801.0,1329,09_68_46__s1,all-well,xenopus,1329,2801,7353,A9,F8,D10,9,68,46,1329,1329,7.1929342212158,2801.0,7.938088726896952,0.0,0.0,0.0,17.0,2.8903717578961645,0.6069260978222063,0.02540608079966681,False,False,2801.0,2,2,2,5,3,37,Dorsal Inner Mesoderm
09_68_58__s1,8,7225.0,2393,09_68_58__s1,all-well,xenopus,2393,7225,19748,A9,F8,E10,9,68,58,2393,2393,7.780720886117918,7225.0,8.885440911707585,3.0,1.3862943611198906,0.04152249134948097,37.0,3.6375861597263857,0.5121107266435986,0.02979842243645925,False,False,7225.0,0,0,0,2,1,40,Neural Plate Border
09_68_72__s1,8,2950.0,1508,09_68_72__s1,all-well,xenopus,1508,2950,8331,A9,F8,F12,9,68,72,1508,1508,7.319202458767849,2950.0,7.989899374942939,0.0,0.0,0.0,19.0,2.995732273553991,0.6440677966101694,0.024813895781637715,False,False,2950.0,7,0,0,7,6,56,Inner Neuroectoderm
09_68_80__s1,8,4249.0,1807,09_68_80__s1,all-well,xenopus,1807,4249,11466,A9,F8,G8,9,68,80,1807,1807,7.4999765409521215,4249.0,8.354674261918463,0.0,0.0,0.0,22.0,3.1354942159291497,0.5177688867968934,0.0575373993095512,False,False,4249.0,8,0,3,7,7,11,Neural Plate Border
09_68_95__s1,8,3153.0,1484,09_68_95__s1,all-well,xenopus,1484,3153,8723,A9,F8,H11,9,68,95,1484,1484,7.3031700512368,3153.0,8.056426767522984,0.0,0.0,0.0,15.0,2.772588722239781,0.47573739295908657,0.05530474040632054,False,False,3153.0,10,1,5,10,14,44,Dorsal Outer Endoderm
09_69_04__s1,8,4826.0,1878,09_69_04__s1,all-well,xenopus,1878,4826,12660,A9,F9,A4,9,69,4,1878,1878,7.538494999413465,4826.0,8.481980435660493,0.0,0.0,0.0,18.0,2.9444389791664403,0.3729796933278077,0.10817506193228735,False,False,4826.0,13,0,3,4,4,17,Dorsal Inner Mesoderm
09_69_70__s1,8,5982.0,2034,09_69_70__s1,all-well,xenopus,2034,5982,15680,A9,F9,F10,9,69,70,2034,2034,7.618251097876695,5982.0,8.696677393390031,0.0,0.0,0.0,29.0,3.4011973816621555,0.48478769642260117,0.04531410916580845,False,False,5982.0,11,1,1,0,12,20,Outer Epidermis
09_70_09__s1,8,1871.0,1141,09_70_09__s1,all-well,xenopus,1141,1871,5105,A9,F10,A9,9,70,9,1141,1141,7.040536390215956,1871.0,7.534762657037537,0.0,0.0,0.0,14.0,2.70805020110221,0.7482629609834314,0.020360219263899765,False,False,1871.0,1,0,0,3,11,33,Inner Epidermis
09_70_13__s1,8,2838.0,1391,09_70_13__s1,all-well,xenopus,1391,2838,7457,A9,F10,B1,9,70,13,1391,1391,7.238496840894365,2838.0,7.951207156472972,1.0,0.6931471805599453,0.035236081747709654,22.0,3.1354942159291497,0.7751937984496124,0.07301173402868316,False,False,2838.0,1,0,0,3,11,33,Inner Epidermis
09_70_14__s1,8,6004.0,1982,09_70_14__s1,all-well,xenopus,1982,6004,16175,A9,F10,B2,9,70,14,1982,1982,7.592366128519796,6004.0,8.700347734514084,1.0,0.6931471805599453,0.016655562958027982,22.0,3.1354942159291497,0.36642238507661556,0.0824022346368715,False,False,6004.0,14,3,6,12,16,14,Unidentified Cluster
09_70_15__s1,8,4738.0,1817,09_70_15__s1,all-well,xenopus,1817,4738,12812,A9,F10,B3,9,70,15,1817,1817,7.505492274737424,4738.0,8.463581421967588,0.0,0.0,0.0,16.0,2.833213344056216,0.33769523005487545,0.04179104477611941,False,False,4738.0,4,2,2,8,8,77,Ventral Inner Mesoderm
09_70_36__s1,8,5413.0,1824,09_70_36__s1,all-well,xenopus,1824,5413,14334,A9,F10,C12,9,70,36,1824,1824,7.509335266016592,5413.0,8.596743470174246,1.0,0.6931471805599453,0.018474043968224645,16.0,2.833213344056216,0.2955847034915943,0.0575373993095512,False,False,5413.0,2,2,2,5,3,42,Dorsal Inner Endoderm
09_70_69__s1,8,4115.0,1687,09_70_69__s1,all-well,xenopus,1687,4115,10906,A9,F10,F9,9,70,69,1687,1687,7.431299675155903,4115.0,8.32263709695394,0.0,0.0,0.0,14.0,2.70805020110221,0.3402187120291616,0.10817506193228735,False,False,4115.0,14,3,6,12,16,14,Unidentified Cluster
09_70_93__s1,8,2802.0,1445,09_70_93__s1,all-well,xenopus,1445,2802,7569,A9,F10,H9,9,70,93,1445,1445,7.27655640271871,2802.0,7.938445551164788,0.0,0.0,0.0,9.0,2.302585092994046,0.32119914346895073,0.06105512744516893,False,False,2802.0,5,0,0,1,1,7,Inner Neuroectoderm
09_70_96__s1,8,7013.0,2353,09_70_96__s1,all-well,xenopus,2353,7013,18687,A9,F10,H12,9,70,96,2353,2353,7.763871287820222,7013.0,8.855663430700124,0.0,0.0,0.0,28.0,3.367295829986474,0.3992585198916298,0.08409893992932864,False,False,7013.0,9,0,3,9,10,3,Inner Neuroectoderm
09_71_28__s1,8,1987.0,1151,09_71_28__s1,all-well,xenopus,1151,1987,5139,A9,F11,C4,9,71,28,1151,1151,7.049254841255837,1987.0,7.59488438721652,0.0,0.0,0.0,13.0,2.6390573296152584,0.6542526421741319,0.03693181818181818,False,False,1987.0,1,0,0,3,11,26,Inner Epidermis
09_71_53__s1,8,2258.0,1341,09_71_53__s1,all-well,xenopus,1341,2258,6062,A9,F11,E5,9,71,53,1341,1341,7.201916317531627,2258.0,7.7226775164680035,0.0,0.0,0.0,26.0,3.295836866004329,1.1514614703277237,0.040117416829745595,False,False,2258.0,6,1,1,6,5,80,Outer Neuroectoderm
09_71_54__s1,8,2610.0,1373,09_71_54__s1,all-well,xenopus,1373,2610,7010,A9,F11,E6,9,71,54,1373,1373,7.2254814727822945,2610.0,7.8674885686991285,0.0,0.0,0.0,16.0,2.833213344056216,0.6130268199233717,0.02979842243645925,False,False,2610.0,4,2,2,5,3,37,Ventral Inner Endoderm
09_71_86__s1,8,3238.0,1394,09_71_86__s1,all-well,xenopus,1394,3238,8743,A9,F11,H2,9,71,86,1394,1394,7.240649694255466,3238.0,8.08301991917133,0.0,0.0,0.0,13.0,2.6390573296152584,0.40148239654107476,0.0384985563041386,False,False,3238.0,2,2,2,5,3,85,Dorsal Inner Mesoderm
09_71_92__s1,8,2228.0,1192,09_71_92__s1,all-well,xenopus,1192,2228,5910,A9,F11,H8,9,71,92,1192,1192,7.084226422097916,2228.0,7.709308333385869,0.0,0.0,0.0,10.0,2.3978952727983707,0.4488330341113106,0.040947212629501725,False,False,2228.0,5,0,0,1,1,18,Inner Neuroectoderm
09_71_94__s1,8,2419.0,1216,09_71_94__s1,all-well,xenopus,1216,2419,6512,A9,F11,H10,9,71,94,1216,1216,7.104144092987527,2419.0,7.791522819150732,0.0,0.0,0.0,13.0,2.6390573296152584,0.5374121537825548,0.024813895781637715,False,False,2419.0,8,0,3,7,7,34,Inner Neuroectoderm
09_72_04__s1,8,2491.0,1256,09_72_04__s1,all-well,xenopus,1256,2491,6497,A9,F12,A4,9,72,4,1256,1256,7.136483208590247,2491.0,7.820840879907344,0.0,0.0,0.0,11.0,2.4849066497880004,0.4415897230028101,0.040117416829745595,False,False,2491.0,5,0,0,1,1,18,Inner Neuroectoderm
09_72_33__s1,8,3088.0,1284,09_72_33__s1,all-well,xenopus,1284,3088,8317,A9,F12,C9,9,72,33,1284,1284,7.158513997329321,3088.0,8.035602692918582,0.0,0.0,0.0,12.0,2.5649493574615367,0.38860103626943004,0.03930131004366812,False,False,3088.0,2,2,2,5,3,47,Ventral Inner Endoderm
